date,yield_3m,yield_6m,yield_1y,yield_3y,yield_5y,yield_7y,yield_10y
2023-09-25,1.9096,2.1755,2.2127,2.4002,2.5511,2.7,2.6976
2023-09-26,2.0584,2.2665,2.2327,2.4152,2.5491,2.7,2.6951
2023-09-27,2.1032,2.2889,2.2077,2.4059,2.5354,2.6975,2.6877
2023-09-28,2.0009,2.1998,2.1677,2.3713,2.5256,2.6775,2.6751
2023-10-07,1.8109,2.0903,2.1477,2.3702,2.5175,2.6603,2.6651
2023-10-08,1.7658,2.065,2.1377,2.3677,2.5178,2.6602,2.6626
2023-10-09,1.782,2.1099,2.1577,2.3968,2.5352,2.6607,2.6702
2023-10-10,1.8133,2.16,2.1977,2.4389,2.555,2.6825,2.6811
2023-10-11,1.8633,2.1936,2.2377,2.4901,2.5899,2.705,2.6976
2023-10-12,1.8657,2.1842,2.1977,2.4687,2.5803,2.7,2.6911
2023-10-13,1.8957,2.1792,2.1777,2.451,2.5528,2.6825,2.6702
2023-10-16,1.9357,2.189,2.1877,2.4758,2.5629,2.6973,2.6777
2023-10-17,1.9852,2.1986,2.2227,2.487,2.573,2.7025,2.6882
2023-10-18,2.0402,2.2278,2.2457,2.5117,2.6029,2.715,2.7052
2023-10-19,2.1302,2.2689,2.2907,2.5348,2.6205,2.7275,2.7177
2023-10-20,2.1802,2.2888,2.3107,2.501,2.5982,2.715,2.7052
2023-10-23,2.1802,2.2688,2.3007,2.4895,2.5887,2.7125,2.7047
2023-10-24,2.2052,2.2973,2.3257,2.495,2.5862,2.725,2.7177
2023-10-25,2.3048,2.3597,2.2838,2.4484,2.5515,2.7075,2.7052
2023-10-26,2.3045,2.3794,2.2838,2.4646,2.5667,2.7175,2.7152
2023-10-27,2.3027,2.3789,2.2807,2.448,2.5518,2.7103,2.7133
2023-10-30,2.2905,2.358,2.2251,2.4337,2.5526,2.7105,2.7141
2023-10-31,2.2929,2.3578,2.2051,2.4301,2.5325,2.6878,2.6938
2023-11-01,2.3114,2.3846,2.2501,2.4376,2.5299,2.6815,2.6853
2023-11-02,2.2867,2.3392,2.2151,2.4077,2.4975,2.655,2.6553
2023-11-03,2.2785,2.3289,2.2202,2.4225,2.5177,2.6635,2.6613
2023-11-06,2.2798,2.3277,2.2303,2.4249,2.5181,2.66,2.6554
2023-11-07,2.2904,2.3476,2.2505,2.4454,2.5329,2.6699,2.6632
2023-11-08,2.3189,2.3583,2.2479,2.4385,2.5211,2.6529,2.6464
2023-11-09,2.316,2.3572,2.2406,2.4474,2.5204,2.655,2.6494
2023-11-10,2.3276,2.3668,2.2306,2.4365,2.5029,2.6475,2.6444
2023-11-13,2.3116,2.3554,2.2059,2.4237,2.4909,2.646,2.6454
2023-11-14,2.3167,2.3498,2.1713,2.4263,2.5039,2.6575,2.6573
2023-11-15,2.3194,2.3646,2.1613,2.4063,2.5021,2.6613,2.6633
2023-11-16,2.3141,2.3645,2.1415,2.3938,2.5027,2.6517,2.6558
2023-11-17,2.3118,2.3592,2.1221,2.3852,2.5058,2.647,2.6524
2023-11-20,2.3075,2.3633,2.1477,2.403,2.5243,2.6539,2.6584
2023-11-21,2.319,2.378,2.2024,2.4331,2.545,2.6614,2.6684
2023-11-22,2.3756,2.4049,2.3112,2.4559,2.5661,2.6783,2.6823
2023-11-23,2.3605,2.4196,2.3264,2.4861,2.5837,2.6987,2.7023
2023-11-24,2.3607,2.4196,2.3317,2.4911,2.5961,2.703,2.7053
2023-11-27,2.3715,2.439,2.3889,2.5037,2.6012,2.7093,2.7108
2023-11-28,2.3767,2.4392,2.3564,2.4817,2.5762,2.6834,2.6898
2023-11-29,2.455,2.4375,2.3566,2.4842,2.584,2.6792,2.6826
2023-11-30,2.3874,2.3606,2.3367,2.4721,2.5691,2.6664,2.668
2023-12-01,2.3941,2.3704,2.3439,2.4725,2.5665,2.6588,2.6625
2023-12-04,2.4115,2.433,2.3769,2.4947,2.592,2.675,2.6725
2023-12-05,2.4111,2.448,2.3817,2.4924,2.5843,2.665,2.665
2023-12-06,2.4762,2.4898,2.3971,2.5102,2.5952,2.6705,2.6725
2023-12-07,2.4413,2.4698,2.3816,2.4773,2.5644,2.6576,2.664
2023-12-08,2.419,2.4593,2.3791,2.4724,2.557,2.6575,2.6636
2023-12-11,2.4196,2.4543,2.3816,2.4649,2.5427,2.6353,2.644
2023-12-12,2.4238,2.459,2.3826,2.4622,2.5342,2.6335,2.6375
2023-12-13,2.405,2.4041,2.3526,2.4279,2.5136,2.6106,2.6226
2023-12-14,2.3601,2.379,2.3351,2.4188,2.5188,2.6217,2.6376
2023-12-15,2.3041,2.3293,2.3076,2.3915,2.4916,2.6032,2.6227
2023-12-18,2.2998,2.2883,2.2951,2.3901,2.4867,2.6002,2.6126
2023-12-19,2.2653,2.2814,2.3001,2.4148,2.5088,2.6052,2.6191
2023-12-20,2.2418,2.2845,2.3051,2.4142,2.5197,2.6068,2.6222
2023-12-21,2.22,2.27,2.2801,2.3948,2.4783,2.5753,2.5901
2023-12-22,2.2206,2.2415,2.2526,2.3726,2.4562,2.5698,2.5877
2023-12-25,2.1506,2.2269,2.2246,2.335,2.4172,2.5453,2.5678
2023-12-26,2.1181,2.16,2.2046,2.2945,2.4123,2.5503,2.5804
2023-12-27,1.9545,2.1,2.1546,2.2597,2.3836,2.5401,2.5577
2023-12-28,1.9007,2.06,2.1196,2.2876,2.4081,2.5427,2.5694
2023-12-29,1.8017,2.06,2.0796,2.2894,2.4001,2.5328,2.5553
2023-12-31,1.8017,2.06,2.0796,2.2894,2.4001,2.5328,2.5553
2024-01-02,1.8057,2.082,2.1166,2.342,2.4374,2.56,2.5601
2024-01-03,1.8091,2.0998,2.1416,2.3381,2.4212,2.5452,2.5531
2024-01-04,1.8406,2.1212,2.1541,2.3269,2.4089,2.535,2.5368
2024-01-05,1.8025,2.0815,2.1091,2.2931,2.3903,2.5175,2.5175
2024-01-08,1.8125,2.0682,2.1191,2.3083,2.408,2.5175,2.5136
2024-01-09,1.8208,2.0891,2.0991,2.2909,2.3905,2.495,2.4862
2024-01-10,1.8196,2.08,2.1091,2.2973,2.4062,2.502,2.4982
2024-01-11,1.8296,2.0791,2.0941,2.2942,2.4042,2.5026,2.4992
2024-01-12,1.8308,2.079,2.0941,2.2941,2.4156,2.52,2.5172
2024-01-15,1.8508,2.07,2.0991,2.3008,2.4256,2.525,2.5212
2024-01-16,1.8708,2.08,2.1091,2.315,2.4406,2.525,2.5252
2024-01-17,2.0057,2.075,2.1041,2.3055,2.4003,2.512,2.5077
2024-01-18,2.0073,2.07,2.0991,2.3072,2.3954,2.5135,2.5092
2024-01-19,1.9792,2.0487,2.0841,2.2901,2.378,2.505,2.5027
2024-01-22,1.9866,2.0407,2.0813,2.2813,2.3709,2.4902,2.4922
2024-01-23,1.9787,2.0382,2.0841,2.2975,2.3835,2.504,2.5042
2024-01-24,1.9787,2.0274,2.0691,2.2675,2.3713,2.505,2.5042
2024-01-25,1.955,1.9962,2.0342,2.2358,2.3314,2.4815,2.4984
2024-01-26,1.9042,1.9865,2.0229,2.2391,2.3441,2.4839,2.4994
2024-01-29,1.862,1.9498,1.9401,2.2158,2.3222,2.474,2.494
2024-01-30,1.8096,1.8725,1.8751,2.1721,2.2849,2.4324,2.4557
2024-01-31,1.791,1.8706,1.8802,2.193,2.2872,2.4167,2.433
2024-02-01,1.7753,1.8572,1.8802,2.2107,2.3048,2.4215,2.4354
2024-02-02,1.7718,1.8782,1.8903,2.1886,2.2799,2.4115,2.4244
2024-02-04,1.7718,1.8738,1.8803,2.1743,2.2728,2.3961,2.4053
2024-02-05,1.7505,1.8445,1.8829,2.1887,2.2751,2.3978,2.4002
2024-02-06,1.7558,1.8518,1.9269,2.2405,2.3329,2.4503,2.4525
2024-02-07,1.744,1.8511,1.9287,2.1864,2.2985,2.415,2.4153
2024-02-08,1.7277,1.8541,1.9265,2.1891,2.2885,2.4353,2.4379
2024-02-09,1.7127,1.8481,1.9265,2.1891,2.2885,2.43,2.4302
2024-02-18,1.687,1.8593,1.9292,2.1884,2.2972,2.4356,2.4393
2024-02-19,1.6713,1.8779,1.9157,2.1909,2.3058,2.4263,2.4344
2024-02-20,1.6632,1.7937,1.8649,2.1634,2.2759,2.4041,2.4134
2024-02-21,1.6017,1.7497,1.8149,2.1634,2.2683,2.4018,2.4119
2024-02-22,1.6052,1.744,1.7731,2.1284,2.2439,2.3835,2.4033
2024-02-23,1.5512,1.7215,1.7699,2.1234,2.2495,2.381,2.4009
2024-02-26,1.5512,1.7129,1.767,2.1134,2.2244,2.3629,2.3789
2024-02-27,1.5855,1.6785,1.7739,2.1334,2.2419,2.3675,2.3809
2024-02-28,1.6625,1.7031,1.7863,2.1103,2.2223,2.34,2.3376
2024-02-29,1.6454,1.6939,1.7871,2.1005,2.2178,2.34,2.3375
2024-03-01,1.628,1.6885,1.7833,2.1405,2.2632,2.3799,2.3675
2024-03-04,1.6055,1.6643,1.7612,2.123,2.2489,2.3569,2.3475
2024-03-05,1.5955,1.7017,1.7732,2.1108,2.2285,2.3358,2.3169
2024-03-06,1.6006,1.7026,1.7574,2.0708,2.1675,2.2828,2.265
2024-03-07,1.5809,1.6528,1.7578,2.0857,2.1959,2.2973,2.2776
2024-03-08,1.5819,1.6641,1.7525,2.0906,2.2089,2.3023,2.2825
2024-03-11,1.6056,1.6655,1.7575,2.111,2.232,2.3198,2.305
2024-03-12,1.5931,1.6673,1.7975,2.1517,2.2716,2.3598,2.3476
2024-03-13,1.6237,1.6762,1.8175,2.1548,2.2587,2.3448,2.3326
2024-03-14,1.6437,1.6969,1.8475,2.1528,2.2595,2.3672,2.3425
2024-03-15,1.6537,1.6907,1.8325,2.1276,2.2428,2.3496,2.32
2024-03-18,1.6724,1.6813,1.7825,2.0812,2.2168,2.3294,2.2926
2024-03-19,1.6739,1.6873,1.7725,2.0742,2.2074,2.3154,2.2801
2024-03-20,1.6658,1.6835,1.7725,2.0828,2.2233,2.3369,2.2951
2024-03-21,1.6412,1.7004,1.7625,2.063,2.2036,2.322,2.2851
2024-03-22,1.6403,1.6952,1.7625,2.0695,2.2143,2.337,2.3051
2024-03-25,1.65,1.7073,1.7875,2.0793,2.2281,2.3543,2.3151
2024-03-26,1.6365,1.6829,1.79,2.08,2.2279,2.3593,2.3175
2024-03-27,1.6408,1.6679,1.7525,2.0545,2.1948,2.32,2.2876
2024-03-28,1.6411,1.6685,1.7525,2.0549,2.2112,2.33,2.3026
2024-03-29,1.6414,1.6591,1.7225,2.0315,2.1974,2.3175,2.2901
2024-04-01,1.6333,1.6464,1.7425,2.0643,2.2172,2.3375,2.3082
2024-04-02,1.6202,1.6329,1.7275,2.0553,2.1967,2.3225,2.2927
2024-04-03,1.6122,1.6249,1.7225,2.0428,2.1897,2.31,2.2837
2024-04-07,1.6102,1.6189,1.7225,2.0446,2.1946,2.3175,2.2937
2024-04-08,1.5892,1.5988,1.7025,2.02,2.169,2.3,2.2822
2024-04-09,1.5792,1.5848,1.6925,2.0183,2.1533,2.295,2.2802
2024-04-10,1.5601,1.6148,1.7033,2.0187,2.1591,2.3025,2.2972
2024-04-11,1.5501,1.6084,1.7033,2.0164,2.1378,2.2901,2.2928
2024-04-12,1.5502,1.6051,1.6958,1.9925,2.1119,2.2583,2.2837
2024-04-15,1.5407,1.6051,1.7033,2.0135,2.1263,2.254,2.2798
2024-04-16,1.541,1.6156,1.7233,2.0212,2.1288,2.2447,2.2723
2024-04-17,1.5461,1.6384,1.7133,2.0161,2.1053,2.2366,2.2608
2024-04-18,1.5459,1.6317,1.6983,1.9935,2.0804,2.2315,2.2537
2024-04-19,1.5529,1.6331,1.6933,1.9931,2.0755,2.2241,2.254
2024-04-22,1.5723,1.6231,1.6833,1.9774,2.0735,2.2125,2.2435
2024-04-23,1.5813,1.6151,1.6633,1.9457,2.0563,2.195,2.226
2024-04-24,1.6228,1.66,1.6696,1.9853,2.0965,2.2449,2.2727
2024-04-25,1.5803,1.6597,1.6046,1.9443,2.0668,2.2242,2.2612
2024-04-26,1.6103,1.6599,1.6646,1.9981,2.1245,2.2778,2.3084
2024-04-28,1.6219,1.66,1.6932,2.0333,2.1575,2.309,2.3244
2024-04-29,1.6342,1.6627,1.7831,2.0647,2.1876,2.3344,2.353
2024-04-30,1.5342,1.6596,1.6928,1.9836,2.1484,2.2822,2.3028
2024-05-06,1.6485,1.6584,1.7022,1.9819,2.1268,2.2786,2.3081
2024-05-07,1.6442,1.6675,1.7028,1.96,2.0994,2.2521,2.2896
2024-05-08,1.632,1.6868,1.7071,1.9797,2.1068,2.2595,2.2955
2024-05-09,1.6202,1.6673,1.7205,2.0084,2.1295,2.2889,2.3186
2024-05-10,1.6199,1.6665,1.7044,1.993,2.1301,2.2816,2.3122
2024-05-11,1.6277,1.6645,1.7092,2.009,2.1556,2.3087,2.3361
2024-05-13,1.5816,1.6172,1.6417,1.9517,2.096,2.2638,2.29
2024-05-14,1.5714,1.5837,1.6132,1.9482,2.086,2.2564,2.2938
2024-05-15,1.5811,1.6,1.6134,1.9446,2.0916,2.261,2.302
2024-05-16,1.57,1.5905,1.628,1.9696,2.1035,2.278,2.3147
2024-05-17,1.6003,1.6025,1.6073,1.9206,2.0928,2.2707,2.3077
2024-05-20,1.5361,1.5629,1.6136,1.9315,2.0983,2.2714,2.3105
2024-05-21,1.5323,1.5741,1.6129,1.952,2.1028,2.2741,2.3141
2024-05-22,1.5516,1.5711,1.6052,1.9372,2.0959,2.2697,2.3123
2024-05-23,1.5608,1.5683,1.6085,1.9327,2.0884,2.2546,2.3063
2024-05-24,1.5606,1.5823,1.6375,1.943,2.096,2.2613,2.3134
2024-05-27,1.5513,1.61,1.6612,1.954,2.0961,2.2566,2.3084
2024-05-28,1.5413,1.6048,1.6552,1.9391,2.0871,2.2468,2.2994
2024-05-29,1.5632,1.6037,1.6567,1.9295,2.0848,2.2438,2.2776
2024-05-30,1.5616,1.6039,1.6531,1.9275,2.0862,2.2446,2.2826
2024-05-31,1.5428,1.6099,1.6444,1.936,2.085,2.2526,2.2926
2024-06-03,1.5051,1.5856,1.6457,1.9324,2.0699,2.2328,2.2853
2024-06-04,1.5435,1.5793,1.6461,1.9197,2.0708,2.2308,2.2854
2024-06-05,1.4956,1.5654,1.6319,1.8969,2.0573,2.2093,2.2808
2024-06-06,1.4817,1.5447,1.6105,1.8922,2.0595,2.2136,2.2828
2024-06-07,1.4818,1.5397,1.604,1.8932,2.0598,2.2156,2.2833
2024-06-11,1.4901,1.5463,1.599,1.8923,2.0555,2.2113,2.2791
2024-06-12,1.5001,1.553,1.599,1.8976,2.0634,2.2152,2.276
2024-06-13,1.5514,1.5704,1.597,1.9024,2.0655,2.2144,2.2678
2024-06-14,1.5414,1.5734,1.594,1.8953,2.0588,2.2062,2.2558
2024-06-17,1.5376,1.5724,1.604,1.9109,2.0659,2.2116,2.2609
2024-06-18,1.5204,1.5632,1.604,1.9039,2.0568,2.198,2.2537
2024-06-19,1.5227,1.5638,1.599,1.8776,2.0236,2.1683,2.2429
2024-06-20,1.5068,1.5545,1.599,1.8823,2.0289,2.1706,2.2445
2024-06-21,1.5007,1.5445,1.5915,1.8969,2.039,2.1819,2.2571
2024-06-24,1.473,1.539,1.5915,1.8805,2.0255,2.158,2.2451
2024-06-25,1.4414,1.4867,1.5615,1.856,2.0159,2.148,2.235
2024-06-26,1.4606,1.4844,1.544,1.8397,1.9987,2.1355,2.2225
2024-06-27,1.4204,1.4464,1.549,1.8088,1.9769,2.1054,2.2081
2024-06-28,1.4411,1.4489,1.539,1.796,1.9782,2.103,2.2058
2024-07-01,1.4325,1.4457,1.5565,1.8257,2.02,2.141,2.2486
2024-07-02,1.4228,1.4478,1.5365,1.7936,1.9875,2.1087,2.2369
2024-07-03,1.4257,1.4434,1.524,1.7838,1.9589,2.0965,2.2426
2024-07-04,1.4363,1.4575,1.529,1.8035,1.9711,2.1042,2.2502
2024-07-05,1.4436,1.4549,1.529,1.8255,1.9995,2.1293,2.2754
2024-07-08,1.49,1.4934,1.579,1.8654,2.0347,2.1547,2.2904
2024-07-09,1.495,1.4993,1.554,1.8401,2.0074,2.1248,2.2698
2024-07-10,1.47,1.4757,1.5515,1.8406,2.0131,2.1326,2.2707
2024-07-11,1.4517,1.4569,1.539,1.8272,2.0064,2.1278,2.2648
2024-07-12,1.4567,1.4573,1.539,1.8237,2.0016,2.1229,2.2604
2024-07-15,1.4664,1.467,1.5365,1.8169,1.9891,2.1084,2.2541
2024-07-16,1.4763,1.477,1.529,1.817,1.9841,2.1034,2.2613
2024-07-17,1.5001,1.502,1.524,1.817,1.9579,2.1054,2.2598
2024-07-18,1.4976,1.5997,1.5315,1.8188,1.9607,2.1169,2.2673
2024-07-19,1.4874,1.5995,1.5265,1.8004,1.9534,2.1101,2.2614
2024-07-22,1.455,1.5635,1.488,1.7674,1.9141,2.0682,2.2461
2024-07-23,1.4401,1.5481,1.4705,1.7432,1.8918,2.0407,2.2322
2024-07-24,1.4463,1.5182,1.4655,1.7401,1.8972,2.0485,2.2381
2024-07-25,1.4203,1.4984,1.465,1.7431,1.8923,2.039,2.2168
2024-07-26,1.3979,1.5034,1.4769,1.7468,1.8976,2.041,2.1944
2024-07-29,1.3924,1.4984,1.45,1.7393,1.8933,2.0313,2.1574
2024-07-30,1.3915,1.4519,1.43,1.7222,1.8836,2.0215,2.148
2024-07-31,1.4032,1.4899,1.4201,1.7062,1.849,1.992,2.1494
2024-08-01,1.4124,1.4849,1.4101,1.6827,1.8262,1.9686,2.1297
2024-08-02,1.3933,1.4847,1.3901,1.6741,1.8188,1.9598,2.1277
2024-08-05,1.3815,1.4597,1.3902,1.674,1.8144,1.9659,2.1376
2024-08-06,1.3821,1.4696,1.4103,1.6813,1.817,1.9634,2.1491
2024-08-07,1.3877,1.4719,1.4065,1.6734,1.7995,1.9541,2.1414
2024-08-08,1.3875,1.4746,1.4268,1.7024,1.8349,2.0103,2.181
2024-08-09,1.4067,1.49,1.4562,1.7215,1.8706,2.0613,2.1986
2024-08-12,1.4312,1.51,1.5283,1.8032,1.9358,2.1375,2.2508
2024-08-13,1.4997,1.4929,1.5008,1.7687,1.9011,2.1369,2.2255
2024-08-14,1.4954,1.501,1.5059,1.761,1.8858,2.1027,2.1966
2024-08-15,1.4879,1.541,1.5211,1.776,1.9058,2.1081,2.205
2024-08-16,1.4835,1.5995,1.5341,1.781,1.8901,2.0986,2.1978
2024-08-19,1.5063,1.6036,1.5406,1.7711,1.8834,2.0932,2.1816
2024-08-20,1.5021,1.5886,1.5535,1.7765,1.8859,2.0895,2.171
2024-08-21,1.5446,1.5983,1.5443,1.7668,1.8761,2.0786,2.167
2024-08-22,1.5345,1.5825,1.5211,1.732,1.8726,2.0614,2.1582
2024-08-23,1.5104,1.5648,1.4973,1.6924,1.8487,2.0577,2.1547
2024-08-26,1.5008,1.5367,1.5042,1.6836,1.8447,2.0617,2.1628
2024-08-27,1.5156,1.5369,1.5073,1.6942,1.8658,2.1048,2.1903
2024-08-28,1.5103,1.5149,1.4963,1.695,1.8552,2.0715,2.1673
2024-08-29,1.4934,1.5085,1.4912,1.6772,1.8671,2.0825,2.1703
2024-08-30,1.4709,1.4949,1.49,1.6679,1.8522,2.0811,2.1704
2024-09-02,1.4566,1.4889,1.465,1.6157,1.8085,2.0483,2.1457
2024-09-03,1.4457,1.4796,1.43,1.5705,1.7853,2.0419,2.1432
2024-09-04,1.4281,1.4694,1.455,1.5651,1.775,2.0214,2.1336
2024-09-05,1.4218,1.469,1.4475,1.55,1.7761,2.0111,2.1338
2024-09-06,1.4221,1.4685,1.4352,1.5508,1.779,2.009,2.1388
2024-09-09,1.445,1.4576,1.4152,1.5368,1.77,1.9755,2.1267
2024-09-10,1.4045,1.4067,1.3552,1.4866,1.7497,1.9534,2.1143
2024-09-11,1.4,1.4,1.3285,1.4608,1.7175,1.9463,2.1044
2024-09-12,1.4,1.3895,1.326,1.4603,1.7232,1.9483,2.0998
2024-09-13,1.39,1.39,1.326,1.463,1.7205,1.9331,2.0724
2024-09-14,1.3732,1.3824,1.331,1.4428,1.7009,1.9143,2.0425
2024-09-18,1.384,1.3942,1.366,1.4705,1.7217,1.9247,2.0403
2024-09-19,1.404,1.4218,1.391,1.5003,1.7411,1.9347,2.045
2024-09-20,1.396,1.429,1.391,1.4963,1.7281,1.9062,2.0431
2024-09-23,1.4044,1.4284,1.3879,1.4993,1.7314,1.9044,2.0381
2024-09-24,1.3929,1.4245,1.4179,1.5158,1.7521,1.9373,2.0728
2024-09-25,1.4007,1.428,1.3879,1.5048,1.6995,1.8926,2.0437
2024-09-26,1.411,1.4428,1.4029,1.5142,1.7316,1.933,2.0787
2024-09-27,1.4109,1.4698,1.4379,1.5649,1.8312,2.0486,2.1714
2024-09-29,1.4186,1.4639,1.4379,1.6616,1.9312,2.1311,2.2534
2024-09-30,1.3986,1.449,1.3679,1.5636,1.8388,2.0732,2.1518
2024-10-08,1.4,1.449,1.3729,1.6379,1.9106,2.1101,2.1928
2024-10-09,1.4286,1.4675,1.4279,1.6935,1.8886,2.0857,2.176
2024-10-10,1.4136,1.4575,1.4379,1.6459,1.8326,2.0441,2.1441
2024-10-11,1.3936,1.4585,1.4429,1.6432,1.8171,2.037,2.1392
2024-10-12,1.3707,1.4345,1.4179,1.644,1.8122,2.0423,2.1441
2024-10-14,1.4091,1.5395,1.4479,1.6619,1.819,2.0376,2.1368
2024-10-15,1.4198,1.5392,1.4504,1.6535,1.8065,2.0106,2.1254
2024-10-16,1.4323,1.5291,1.4504,1.6469,1.8215,2.0181,2.1331
2024-10-17,1.4,1.4989,1.4279,1.5989,1.7805,1.9888,2.1084
2024-10-18,1.4098,1.4819,1.4329,1.6133,1.7882,2.0044,2.1209
2024-10-21,1.4399,1.4686,1.4354,1.6397,1.7938,2.0076,2.1211
2024-10-22,1.4318,1.4635,1.4349,1.671,1.8316,2.0401,2.1458
2024-10-23,1.4156,1.4772,1.4254,1.6862,1.8443,2.0502,2.1559
2024-10-24,1.3928,1.4391,1.4302,1.6854,1.8521,2.058,2.1661
2024-10-25,1.3895,1.4371,1.4169,1.647,1.8428,2.043,2.1539
2024-10-28,1.4322,1.4794,1.407,1.6353,1.8336,2.0522,2.1617
2024-10-29,1.4322,1.469,1.4367,1.6198,1.8291,2.0502,2.1598
2024-10-30,1.4257,1.449,1.4461,1.6082,1.822,2.0456,2.1597
2024-10-31,1.4066,1.429,1.426,1.5835,1.7947,2.029,2.1476
2024-11-01,1.4014,1.409,1.4065,1.5597,1.7674,2.0151,2.1406
2024-11-04,1.3923,1.3991,1.4044,1.5589,1.7786,2.0149,2.1275
2024-11-05,1.3835,1.3892,1.4077,1.5334,1.7691,1.9923,2.1106
2024-11-06,1.3786,1.3891,1.4103,1.5248,1.7748,2.0002,2.1234
2024-11-07,1.3615,1.3787,1.4022,1.4981,1.7552,1.9805,2.1115
2024-11-08,1.3666,1.3787,1.4062,1.4992,1.7427,1.9763,2.1067
2024-11-11,1.3691,1.4096,1.4032,1.5069,1.7409,1.9613,2.092
2024-11-12,1.374,1.4096,1.4008,1.5016,1.713,1.9303,2.0729
2024-11-13,1.3616,1.3896,1.4028,1.4963,1.7186,1.9528,2.0876
2024-11-14,1.3627,1.3848,1.391,1.4799,1.7065,1.9379,2.0808
2024-11-15,1.3607,1.3798,1.3875,1.4774,1.7099,1.9381,2.0948
2024-11-18,1.3757,1.3794,1.3703,1.4774,1.724,1.9649,2.1117
2024-11-19,1.3752,1.3788,1.3579,1.4556,1.7122,1.9419,2.0947
2024-11-20,1.3801,1.3805,1.348,1.4533,1.7074,1.948,2.1025
2024-11-21,1.3654,1.3697,1.3479,1.4435,1.6977,1.9194,2.0843
2024-11-22,1.3726,1.3793,1.3504,1.4472,1.7031,1.9214,2.0832
2024-11-25,1.382,1.3948,1.3603,1.4451,1.6936,1.8965,2.0682
2024-11-26,1.3752,1.3898,1.3856,1.4551,1.6988,1.9044,2.0657
2024-11-27,1.3761,1.3847,1.3845,1.4467,1.7021,1.9044,2.0553
2024-11-28,1.3779,1.3798,1.3777,1.4418,1.6842,1.8789,2.0304
2024-11-29,1.37,1.37,1.3698,1.4142,1.6598,1.876,2.0206
2024-12-02,1.3424,1.35,1.35,1.3826,1.615,1.8346,1.981
2024-12-03,1.3501,1.3547,1.3491,1.3901,1.6257,1.8432,1.9886
2024-12-04,1.3525,1.3491,1.3432,1.3826,1.6026,1.8198,1.9612
2024-12-05,1.3531,1.356,1.3479,1.3735,1.6086,1.8221,1.9462
2024-12-06,1.3501,1.356,1.3485,1.3835,1.6111,1.8238,1.9539
2024-12-09,1.3452,1.3492,1.3482,1.3841,1.585,1.7896,1.9168
2024-12-10,1.3396,1.3264,1.3087,1.3397,1.5454,1.7276,1.8468
2024-12-11,1.33,1.33,1.2782,1.3346,1.53,1.71,1.8218
2024-12-12,1.3085,1.3095,1.2142,1.3053,1.4844,1.6876,1.8172
2024-12-13,1.2836,1.2845,1.1582,1.2502,1.4353,1.6626,1.7771
2024-12-16,1.2389,1.2471,1.1182,1.2095,1.4176,1.6301,1.7215
2024-12-17,1.2003,1.209,1.1081,1.2144,1.4417,1.6441,1.7237
2024-12-18,1.1518,1.1589,1.0782,1.2009,1.4515,1.6701,1.7564
2024-12-19,1.1002,1.1088,1.0432,1.1747,1.4161,1.6451,1.7417
2024-12-20,1.0002,1.0087,0.9807,1.1149,1.3727,1.6051,1.7018
2024-12-23,0.8009,0.9397,0.9307,1.0949,1.3915,1.6101,1.7019
2024-12-24,0.8119,0.9296,0.9307,1.085,1.4199,1.6351,1.7166
2024-12-25,0.7819,0.9497,0.9907,1.1042,1.4591,1.6601,1.7365
2024-12-26,0.8029,0.9601,1.0157,1.1409,1.437,1.6251,1.7122
2024-12-27,0.8205,0.968,1.0393,1.1531,1.4059,1.593,1.6929
2024-12-30,0.9086,0.958,1.1093,1.1965,1.4413,1.6212,1.7128
2024-12-31,0.9091,0.9565,1.0843,1.1872,1.4152,1.5887,1.6752
2025-01-02,0.9539,1.0065,1.0693,1.1694,1.3976,1.5315,1.6077
2025-01-03,1.0014,1.0057,1.0177,1.1122,1.3409,1.4894,1.6041
2025-01-06,1.0227,1.0289,1.0391,1.1196,1.3493,1.4924,1.5966
2025-01-07,1.08,1.08,1.08,1.1558,1.3895,1.5022,1.6093
2025-01-08,1.1,1.1009,1.12,1.1833,1.3948,1.4997,1.6069
2025-01-09,1.1917,1.1967,1.17,1.2412,1.4465,1.5322,1.6368
2025-01-10,1.2,1.2,1.1961,1.2577,1.4342,1.545,1.6338
2025-01-13,1.41,1.41,1.2361,1.3039,1.4792,1.5675,1.6592
2025-01-14,1.4002,1.3878,1.2161,1.2907,1.4157,1.546,1.6446
2025-01-15,1.4,1.2615,1.2061,1.2578,1.4207,1.5486,1.633
2025-01-16,1.45,1.3087,1.2217,1.2803,1.4257,1.5486,1.6394
2025-01-17,1.4251,1.3012,1.2617,1.2806,1.4307,1.5744,1.6593
2025-01-20,1.4423,1.4388,1.3,1.3059,1.4357,1.5852,1.6747
2025-01-21,1.43,1.4285,1.285,1.281,1.4107,1.5656,1.6496
2025-01-22,1.4051,1.3764,1.285,1.281,1.4257,1.5652,1.6602
2025-01-23,1.4135,1.3869,1.3099,1.3028,1.4557,1.585,1.6645
2025-01-24,1.4416,1.4109,1.3399,1.3437,1.4657,1.5873,1.6565
2025-01-26,1.4196,1.3911,1.3474,1.3337,1.4557,1.5873,1.6537
2025-01-27,1.3775,1.36,1.3036,1.3108,1.4124,1.5484,1.6299
2025-02-05,1.3991,1.3606,1.2599,1.309,1.4049,1.5373,1.6207
2025-02-06,1.3889,1.3431,1.21,1.2871,1.3791,1.5125,1.5958
