date,yield_3m,yield_6m,yield_1y,yield_3y,yield_5y,yield_7y,yield_10y,shibor_on,shibor_1w,shibor_1m,shibor_3m,cpi_yoy,ppi_yoy,pmi_manufacturing,m2_yoy
2018-03-06,3.1988,3.26,3.2771,3.5546,3.7428,3.8399,3.8253,2.617,2.886,4.1453,4.7332,1.5,4.3,51.3,8.6
2018-03-07,3.1999,3.251,3.2583,3.545,3.722,3.82,3.8203,2.592,2.873,4.1936,4.7364,1.5,4.3,51.3,8.6
2018-03-08,3.2042,3.2475,3.2677,3.5321,3.7197,3.8119,3.8203,2.57,2.862,4.2544,4.7407,1.5,4.3,51.3,8.6
2018-03-09,3.1349,3.2044,3.2599,3.5305,3.6817,3.8216,3.8278,2.573,2.857,4.3265,4.741,1.5,4.3,51.3,8.6
2018-03-12,3.1468,3.1818,3.2779,3.5309,3.6713,3.8067,3.8243,2.586,2.858,4.3707,4.735,1.5,4.3,51.3,8.6
2018-03-13,3.1695,3.2029,3.3059,3.5357,3.697,3.8005,3.8362,2.637,2.87,4.4071,4.725,1.5,4.3,51.3,8.6
2018-03-14,3.1523,3.1951,3.3092,3.5327,3.6973,3.8031,3.8413,2.633,2.869,4.4578,4.719,1.5,4.3,51.3,8.6
2018-03-15,3.1523,3.2012,3.3198,3.5424,3.6968,3.803,3.8257,2.632,2.866,4.4908,4.7139,1.5,4.3,51.3,8.6
2018-03-16,3.1245,3.2595,3.3154,3.546,3.6923,3.811,3.8154,2.586,2.865,4.5101,4.712,1.5,4.3,51.3,8.6
2018-03-19,3.1061,3.2357,3.3128,3.5463,3.6981,3.81,3.8104,2.561,2.863,4.5121,4.704,1.5,4.3,51.3,8.6
2018-03-20,3.0861,3.2293,3.3144,3.5416,3.6818,3.7804,3.7906,2.558,2.861,4.5093,4.685,1.5,4.3,51.3,8.6
2018-03-21,3.0769,3.209,3.2846,3.5381,3.683,3.7829,3.763,2.559,2.858,4.5042,4.6751,1.5,4.3,51.3,8.6
2018-03-22,3.0613,3.1931,3.2698,3.5286,3.6626,3.765,3.748,2.549,2.8538,4.4662,4.6621,1.5,4.3,51.3,8.6
2018-03-23,2.9847,3.1702,3.2367,3.5098,3.6113,3.7401,3.7005,2.545,2.8464,4.4364,4.6489,1.5,4.3,51.3,8.6
2018-03-26,2.9847,3.2002,3.29,3.5226,3.6204,3.719,3.7307,2.543,2.862,4.4094,4.6351,1.5,4.3,51.3,8.6
2018-03-27,3.0214,3.1986,3.3221,3.5526,3.6344,3.7354,3.7432,2.5935,2.874,4.3906,4.6239,1.5,4.3,51.3,8.6
2018-03-28,3.0336,3.2028,3.3221,3.5584,3.6503,3.74,3.7406,2.592,2.889,4.3421,4.6174,1.5,4.3,51.3,8.6
2018-03-29,3.0003,3.1867,3.3221,3.5537,3.6723,3.755,3.7456,2.581,2.8958,4.3133,4.5247,1.5,4.3,51.3,8.6
2018-03-30,2.9613,3.1671,3.3221,3.5697,3.6609,3.7402,3.7407,2.69,2.9166,4.2884,4.4615,1.5,4.3,51.3,8.6
2018-04-02,2.9509,3.1153,3.2831,3.5579,3.6569,3.7375,3.7357,2.622,2.883,4.1879,4.4052,2.9,3.7,50.3,8.8
2018-04-03,2.878,3.1099,3.2991,3.5515,3.6578,3.76,3.7507,2.574,2.87,4.1268,4.3506,2.9,3.7,50.3,8.8
2018-04-04,2.858,3.0879,3.2591,3.534,3.6493,3.7501,3.7234,2.469,2.83,4.0597,4.3101,2.9,3.7,50.3,8.8
2018-04-08,2.858,3.1042,3.2776,3.5229,3.649,3.7491,3.7008,2.446,2.812,4.011,4.2781,2.9,3.7,50.3,8.8
2018-04-09,2.7349,3.1124,3.2281,3.4731,3.6066,3.72,3.6959,2.528,2.806,3.9701,4.2579,2.9,3.7,50.3,8.8
2018-04-10,2.7349,3.1177,3.2384,3.4614,3.5922,3.73,3.7159,2.551,2.807,3.915,4.229,2.9,3.7,50.3,8.8
2018-04-11,2.7432,3.1221,3.2387,3.4398,3.5779,3.715,3.7109,2.561,2.804,3.871,4.209,2.9,3.7,50.3,8.8
2018-04-12,2.7197,3.0894,3.2092,3.4105,3.5597,3.715,3.7109,2.557,2.8,3.842,4.199,2.9,3.7,50.3,8.8
2018-04-13,2.6842,3.0242,3.2013,3.3682,3.5205,3.6916,3.7062,2.557,2.798,3.825,4.179,2.9,3.7,50.3,8.8
2018-04-16,2.6926,2.9348,3.1707,3.3511,3.4919,3.6507,3.6561,2.582,2.802,3.821,4.173,2.9,3.7,50.3,8.8
2018-04-17,2.6856,2.9266,3.1611,3.3112,3.4696,3.6456,3.6512,2.665,2.843,3.834,4.174,2.9,3.7,50.3,8.8
2018-04-18,2.5017,2.7169,2.9125,3.1724,3.3298,3.52,3.5013,2.679,2.858,3.821,4.103,2.9,3.7,50.3,8.8
2018-04-19,2.5517,2.7662,2.9611,3.2126,3.3298,3.52,3.5064,2.733,2.884,3.791,4.05,2.9,3.7,50.3,8.8
2018-04-20,2.5879,2.8068,3.0061,3.1928,3.3253,3.5159,3.5215,2.747,2.893,3.761,4.017,2.9,3.7,50.3,8.8
2018-04-23,2.6921,2.7919,3.0484,3.217,3.3306,3.5383,3.6019,2.724,2.9,3.751,4.004,2.9,3.7,50.3,8.8
2018-04-24,2.7495,2.8222,3.0152,3.1779,3.2858,3.5367,3.5855,2.736,2.907,3.748,3.991,2.9,3.7,50.3,8.8
2018-04-25,2.7394,2.8301,3.0247,3.178,3.2657,3.584,3.6118,2.728,2.911,3.78,3.984,2.9,3.7,50.3,8.8
2018-04-26,2.7394,2.8299,3.0279,3.1832,3.286,3.6044,3.6344,2.765,2.925,3.865,3.992,2.9,3.7,50.3,8.8
2018-04-27,2.6895,2.8299,3.0155,3.1989,3.2911,3.6307,3.6364,2.921,2.978,3.899,4.007,2.9,3.7,50.3,8.8
2018-04-28,2.6691,2.8102,2.9965,3.1927,3.2711,3.6302,3.6217,2.824,2.972,3.9,4.005,2.9,3.7,50.3,8.8
2018-05-02,2.7022,2.8389,3.0208,3.2529,3.2857,3.675,3.6665,2.72,2.892,3.893,4.003,2.1,3.1,51.5,8.2
2018-05-03,2.6882,2.81,2.977,3.241,3.2505,3.6601,3.6467,2.681,2.852,3.87,3.993,2.1,3.1,51.5,8.2
2018-05-04,2.6519,2.7719,2.9372,3.23,3.2505,3.6251,3.6319,2.594,2.806,3.851,3.993,2.1,3.1,51.5,8.2
2018-05-07,2.648,2.7674,2.9319,3.2282,3.2814,3.6458,3.6518,2.582,2.768,3.84,3.9943,2.1,3.1,51.5,8.2
2018-05-08,2.6565,2.7678,2.9233,3.235,3.3331,3.6649,3.6922,2.575,2.751,3.829,3.9994,2.1,3.1,51.5,8.2
2018-05-09,2.7062,2.7939,2.9295,3.2349,3.3897,3.6758,3.7074,2.52,2.734,3.816,4.013,2.1,3.1,51.5,8.2
2018-05-10,2.7365,2.8069,2.9235,3.2188,3.3853,3.6651,3.6924,2.509,2.723,3.806,4.034,2.1,3.1,51.5,8.2
2018-05-11,2.7014,2.8602,2.9305,3.2063,3.3805,3.6477,3.6882,2.487,2.713,3.799,4.05,2.1,3.1,51.5,8.2
2018-05-14,2.7212,2.9135,2.9469,3.222,3.4015,3.6488,3.6937,2.58,2.738,3.801,4.06,2.1,3.1,51.5,8.2
2018-05-15,2.7735,2.92,2.9669,3.2215,3.4172,3.6565,3.7151,2.641,2.773,3.813,4.072,2.1,3.1,51.5,8.2
2018-05-16,2.7498,2.9249,3.0185,3.2404,3.4273,3.6595,3.7076,2.766,2.835,3.825,4.082,2.1,3.1,51.5,8.2
2018-05-17,2.7817,2.9563,3.0701,3.2407,3.4584,3.6603,3.712,2.597,2.803,3.831,4.101,2.1,3.1,51.5,8.2
2018-05-18,2.7443,3.0,3.0711,3.228,3.4793,3.6602,3.7099,2.563,2.768,3.833,4.147,2.1,3.1,51.5,8.2
2018-05-21,2.8089,2.9696,3.1368,3.2481,3.459,3.6505,3.6939,2.527,2.756,3.832,4.151,2.1,3.1,51.5,8.2
2018-05-22,2.7985,3.0045,3.1229,3.2596,3.4176,3.6454,3.67,2.525,2.755,3.838,4.16,2.1,3.1,51.5,8.2
2018-05-23,2.7848,3.0123,3.1233,3.2615,3.4178,3.6454,3.64,2.53,2.752,3.841,4.173,2.1,3.1,51.5,8.2
2018-05-24,2.8066,2.9775,3.1245,3.2813,3.417,3.6174,3.6501,2.53,2.751,3.845,4.193,2.1,3.1,51.5,8.2
2018-05-25,2.8413,3.0149,3.1249,3.2785,3.3966,3.6025,3.6126,2.528,2.794,3.847,4.215,2.1,3.1,51.5,8.2
2018-05-28,2.9152,3.0151,3.1415,3.2873,3.4174,3.5858,3.6101,2.533,2.806,3.84,4.242,2.1,3.1,51.5,8.2
2018-05-29,2.9194,3.0099,3.1397,3.2864,3.4283,3.5961,3.6001,2.742,2.848,3.85,4.282,2.1,3.1,51.5,8.2
2018-05-30,2.904,2.9839,3.1528,3.2957,3.4172,3.586,3.5976,2.884,2.895,3.872,4.312,2.1,3.1,51.5,8.2
2018-05-31,2.89,2.9897,3.1488,3.3018,3.4383,3.5983,3.6129,2.831,2.898,3.905,4.329,1.8,3.4,51.4,8.3
2018-06-01,3.0002,3.0003,3.1619,3.3603,3.4406,3.6002,3.6202,2.801,2.897,3.966,4.339,1.8,3.4,51.4,8.3
2018-06-04,2.9848,3.0059,3.1751,3.3807,3.4616,3.6346,3.6532,2.599,2.818,3.993,4.341,1.8,3.4,51.4,8.3
2018-06-05,2.9879,3.0146,3.1703,3.4199,3.4637,3.6443,3.6602,2.584,2.802,4.025,4.346,1.8,3.4,51.4,8.3
2018-06-06,2.9907,3.015,3.2003,3.4337,3.4937,3.6443,3.6602,2.562,2.792,4.042,4.354,1.8,3.4,51.4,8.3
2018-06-07,2.9929,3.0235,3.2161,3.4307,3.5066,3.6504,3.6702,2.555,2.783,4.05,4.35,1.8,3.4,51.4,8.3
2018-06-08,2.95,3.0173,3.2117,3.3858,3.4563,3.6255,3.6453,2.563,2.772,4.054,4.351,1.8,3.4,51.4,8.3
2018-06-11,2.93,3.0339,3.218,3.3971,3.4723,3.65,3.6502,2.573,2.776,4.083,4.353,1.8,3.4,51.4,8.3
2018-06-12,2.9438,3.0517,3.2414,3.4433,3.5273,3.6628,3.6853,2.584,2.789,4.087,4.352,1.8,3.4,51.4,8.3
2018-06-13,2.9833,3.1294,3.2406,3.4277,3.5076,3.66,3.6627,2.589,2.8,4.101,4.351,1.8,3.4,51.4,8.3
2018-06-14,2.9621,3.1097,3.2209,3.4044,3.4776,3.64,3.6227,2.591,2.809,4.107,4.351,1.8,3.4,51.4,8.3
2018-06-15,2.9505,3.1543,3.2183,3.3952,3.4565,3.6051,3.6028,2.592,2.81,4.126,4.352,1.8,3.4,51.4,8.3
2018-06-19,2.9766,3.1417,3.2168,3.3809,3.4314,3.5725,3.5603,2.59,2.809,4.144,4.346,1.8,3.4,51.4,8.3
2018-06-20,3.0891,3.1417,3.2848,3.3842,3.4571,3.59,3.6054,2.619,2.822,4.157,4.334,1.8,3.4,51.4,8.3
2018-06-21,3.1024,3.1721,3.2856,3.3866,3.4411,3.5707,3.5753,2.593,2.825,4.157,4.329,1.8,3.4,51.4,8.3
2018-06-22,3.0433,3.1721,3.2775,3.3844,3.4149,3.5701,3.5604,2.586,2.819,4.151,4.305,1.8,3.4,51.4,8.3
2018-06-25,3.0615,3.1817,3.2792,3.3904,3.4363,3.5753,3.5803,2.564,2.826,4.134,4.272,1.8,3.4,51.4,8.3
2018-06-26,3.0996,3.1998,3.2772,3.376,3.4448,3.5706,3.5804,2.518,2.831,4.125,4.261,1.8,3.4,51.4,8.3
2018-06-27,3.0996,3.1998,3.2775,3.3756,3.4224,3.5599,3.5529,2.445,2.834,4.097,4.242,1.8,3.4,51.4,8.3
2018-06-28,3.13,3.1846,3.2242,3.3518,3.3916,3.535,3.5304,2.289,2.841,4.064,4.192,1.8,3.4,51.4,8.3
2018-06-29,3.0122,3.1041,3.159,3.3124,3.3507,3.4852,3.4756,2.628,2.862,4.031,4.155,1.8,3.4,51.4,8.3
2018-07-02,2.8213,3.0388,3.134,3.2844,3.344,3.4801,3.4668,2.519,2.78,4.004,4.104,1.8,4.1,51.9,8.3
2018-07-03,2.71,2.9432,3.0543,3.267,3.3184,3.4904,3.4955,2.42,2.719,3.8824,3.9944,1.8,4.1,51.9,8.3
2018-07-04,2.6621,2.9576,3.0602,3.2721,3.3232,3.4915,3.5107,2.199,2.662,3.732,3.919,1.8,4.1,51.9,8.3
2018-07-05,2.6536,2.9507,3.0304,3.2647,3.3079,3.5001,3.5005,2.132,2.605,3.571,3.818,1.8,4.1,51.9,8.3
2018-07-06,2.445,2.8794,3.0208,3.2656,3.3242,3.5021,3.5259,1.967,2.588,3.446,3.74,1.8,4.1,51.9,8.3
2018-07-09,2.4473,2.8695,3.0404,3.2833,3.3342,3.5266,3.5432,1.991,2.602,3.34,3.682,1.8,4.1,51.9,8.3
2018-07-10,2.4357,2.8479,3.0603,3.2911,3.3442,3.5357,3.5431,2.308,2.657,3.285,3.649,1.8,4.1,51.9,8.3
2018-07-11,2.4325,2.8476,3.0654,3.2665,3.336,3.501,3.5107,2.406,2.679,3.241,3.632,1.8,4.1,51.9,8.3
2018-07-12,2.4579,2.7626,3.0654,3.2568,3.3267,3.5014,3.5158,2.487,2.686,3.222,3.626,1.8,4.1,51.9,8.3
2018-07-13,2.4952,2.7834,3.0654,3.241,3.2734,3.4852,3.4858,2.48,2.686,3.208,3.613,1.8,4.1,51.9,8.3
2018-07-16,2.5211,2.7258,3.0259,3.222,3.2706,3.4826,3.4808,2.557,2.699,3.21,3.608,1.8,4.1,51.9,8.3
2018-07-17,2.4938,2.7403,3.0259,3.2334,3.3056,3.4778,3.4808,2.591,2.703,3.2151,3.601,1.8,4.1,51.9,8.3
2018-07-18,2.5378,2.8592,3.0508,3.2383,3.3005,3.4751,3.4708,2.525,2.702,3.214,3.588,1.8,4.1,51.9,8.3
2018-07-19,2.5302,2.8283,3.0507,3.2131,3.2807,3.4699,3.4409,2.416,2.683,3.198,3.561,1.8,4.1,51.9,8.3
2018-07-20,2.4704,2.8585,3.0507,3.243,3.2896,3.5016,3.5135,2.346,2.675,3.183,3.536,1.8,4.1,51.9,8.3
2018-07-23,2.4725,2.8615,3.0508,3.2391,3.2959,3.5021,3.5186,2.362,2.658,3.162,3.503,1.8,4.1,51.9,8.3
2018-07-24,2.4881,2.8633,3.0508,3.2347,3.3115,3.5294,3.5615,2.353,2.655,3.121,3.475,1.8,4.1,51.9,8.3
2018-07-25,2.4147,2.8419,3.011,3.2053,3.3147,3.5339,3.5614,2.349,2.667,3.103,3.419,1.8,4.1,51.9,8.3
2018-07-26,2.2928,2.7511,2.991,3.1754,3.2976,3.5263,3.5361,2.321,2.66,3.071,3.363,1.8,4.1,51.9,8.3
2018-07-27,2.2957,2.7401,2.9025,3.1259,3.2733,3.5115,3.5212,2.284,2.654,3.035,3.303,1.8,4.1,51.9,8.3
2018-07-30,2.2888,2.6874,2.8816,3.0871,3.257,3.5072,3.5213,2.198,2.651,2.994,3.233,1.8,4.1,51.9,8.3
2018-07-31,2.3032,2.6405,2.841,3.0578,3.2249,3.4801,3.4812,2.066,2.648,2.965,3.174,1.9,4.7,51.5,8.0
2018-08-01,2.2875,2.6163,2.807,3.0695,3.1736,3.4801,3.4638,2.028,2.622,2.935,3.119,1.9,4.7,51.5,8.0
2018-08-02,2.243,2.6157,2.7722,3.0608,3.1639,3.4615,3.4713,1.97,2.584,2.884,3.056,1.9,4.7,51.5,8.0
2018-08-03,2.1377,2.5551,2.7247,3.0375,3.1494,3.434,3.4567,1.849,2.525,2.837,3.003,1.9,4.7,51.5,8.0
2018-08-06,2.0209,2.4927,2.6627,3.0254,3.1555,3.434,3.4568,1.819,2.469,2.791,2.954,1.9,4.7,51.5,8.0
2018-08-07,2.0119,2.4027,2.603,3.017,3.1455,3.443,3.4876,1.613,2.386,2.728,2.895,1.9,4.7,51.5,8.0
2018-08-08,1.9562,2.4016,2.623,3.0594,3.2066,3.4865,3.5222,1.422,2.345,2.678,2.842,1.9,4.7,51.5,8.0
2018-08-09,1.9552,2.433,2.7227,3.1129,3.2669,3.5074,3.5476,1.622,2.45,2.643,2.816,1.9,4.7,51.5,8.0
2018-08-10,1.9654,2.4185,2.7252,3.119,3.2876,3.5166,3.5525,1.826,2.426,2.616,2.801,1.9,4.7,51.5,8.0
2018-08-13,1.9104,2.5238,2.813,3.1682,3.3383,3.547,3.5826,2.113,2.491,2.603,2.791,1.9,4.7,51.5,8.0
2018-08-14,1.9645,2.5829,2.8122,3.1844,3.3276,3.5336,3.5519,2.328,2.589,2.613,2.799,1.9,4.7,51.5,8.0
2018-08-15,2.0049,2.5341,2.84,3.1836,3.3381,3.5451,3.5829,2.345,2.612,2.631,2.807,1.9,4.7,51.5,8.0
2018-08-16,2.06,2.616,2.8408,3.2297,3.3465,3.5607,3.6141,2.511,2.637,2.639,2.813,1.9,4.7,51.5,8.0
2018-08-17,2.1159,2.6765,2.8833,3.2831,3.3851,3.5748,3.6524,2.58,2.65,2.653,2.817,1.9,4.7,51.5,8.0
2018-08-20,2.1642,2.7189,2.9004,3.2928,3.4179,3.5892,3.6326,2.625,2.674,2.676,2.83,1.9,4.7,51.5,8.0
2018-08-21,2.2086,2.721,2.9432,3.3476,3.4672,3.6054,3.63,2.636,2.681,2.694,2.856,1.9,4.7,51.5,8.0
2018-08-22,2.2102,2.7208,2.9034,3.3255,3.4584,3.585,3.6075,2.538,2.662,2.701,2.878,1.9,4.7,51.5,8.0
2018-08-23,2.1759,2.6921,2.8791,3.2745,3.4089,3.5751,3.6101,2.454,2.649,2.731,2.887,1.9,4.7,51.5,8.0
2018-08-24,2.1728,2.6943,2.8376,3.2934,3.4066,3.5722,3.6278,2.392,2.612,2.738,2.889,1.9,4.7,51.5,8.0
2018-08-27,2.1421,2.6681,2.8545,3.3029,3.4068,3.5875,3.6303,2.44,2.642,2.751,2.895,1.9,4.7,51.5,8.0
2018-08-28,2.1477,2.6707,2.867,3.3115,3.4066,3.5939,3.6101,2.4255,2.647,2.75,2.899,1.9,4.7,51.5,8.0
2018-08-29,2.1451,2.6733,2.8593,3.3028,3.4022,3.594,3.6101,2.3895,2.646,2.742,2.897,1.9,4.7,51.5,8.0
2018-08-30,2.1427,2.6483,2.8344,3.2954,3.3704,3.568,3.5801,2.277,2.64,2.727,2.894,1.9,4.7,51.5,8.0
2018-08-31,2.1205,2.6418,2.8451,3.2727,3.3462,3.5711,3.5751,2.309,2.633,2.72,2.894,2.1,4.6,51.2,8.5
2018-09-03,2.13,2.623,2.8387,3.3132,3.3651,3.5911,3.5951,2.277,2.621,2.716,2.887,2.1,4.6,51.2,8.5
2018-09-04,2.1401,2.622,2.8476,3.3317,3.3959,3.6149,3.6101,2.195,2.6,2.706,2.878,2.1,4.6,51.2,8.5
2018-09-05,2.1407,2.5728,2.847,3.3392,3.4114,3.6198,3.6101,2.164,2.552,2.696,2.85,2.1,4.6,51.2,8.5
2018-09-06,2.1318,2.5797,2.8414,3.3486,3.4268,3.6247,3.6101,2.494,2.633,2.7,2.845,2.1,4.6,51.2,8.5
2018-09-07,2.133,2.5438,2.8438,3.3607,3.4366,3.63,3.6301,2.591,2.673,2.712,2.851,2.1,4.6,51.2,8.5
2018-09-10,2.1274,2.605,2.8407,3.3947,3.4793,3.66,3.6551,2.573,2.679,2.723,2.842,2.1,4.6,51.2,8.5
2018-09-11,2.1321,2.617,2.8457,3.4186,3.507,3.675,3.6751,2.59,2.686,2.735,2.848,2.1,4.6,51.2,8.5
2018-09-12,2.1506,2.6429,2.849,3.4155,3.5185,3.675,3.6551,2.557,2.675,2.751,2.846,2.1,4.6,51.2,8.5
2018-09-13,2.1461,2.6177,2.8593,3.3804,3.5014,3.66,3.6526,2.53,2.663,2.76,2.843,2.1,4.6,51.2,8.5
2018-09-14,2.1334,2.621,2.8623,3.3678,3.4977,3.65,3.6351,2.489,2.645,2.756,2.83,2.1,4.6,51.2,8.5
2018-09-17,2.1042,2.6401,2.8636,3.3569,3.4779,3.645,3.6327,2.466,2.639,2.749,2.822,2.1,4.6,51.2,8.5
2018-09-18,2.1222,2.6174,2.8793,3.3554,3.4905,3.655,3.6452,2.654,2.685,2.753,2.82,2.1,4.6,51.2,8.5
2018-09-19,2.1061,2.6144,3.0102,3.3544,3.5017,3.6677,3.6727,2.562,2.668,2.751,2.818,2.1,4.6,51.2,8.5
2018-09-20,2.0526,2.6292,3.0314,3.3633,3.5172,3.6856,3.7003,2.519,2.659,2.753,2.812,2.1,4.6,51.2,8.5
2018-09-21,2.0734,2.6087,3.0266,3.351,3.5072,3.6654,3.6752,2.514,2.654,2.754,2.815,2.1,4.6,51.2,8.5
2018-09-25,2.0893,2.6165,3.0271,3.3245,3.4995,3.6608,3.6754,2.543,2.692,2.771,2.827,2.1,4.6,51.2,8.5
2018-09-26,2.0916,2.638,3.0251,3.3092,3.4799,3.6476,3.6503,2.553,2.711,2.785,2.83,2.1,4.6,51.2,8.5
2018-09-27,2.1243,2.618,3.0177,3.2932,3.4702,3.6203,3.6253,2.46,2.722,2.799,2.838,2.1,4.6,51.2,8.5
2018-09-28,2.2195,2.6582,3.0038,3.2791,3.4401,3.62,3.6154,2.445,2.73,2.8,2.843,2.1,4.6,51.2,8.5
2018-09-29,2.2225,2.6169,2.99,3.2791,3.4513,3.6199,3.6104,2.073,2.783,2.802,2.846,2.1,4.6,51.2,8.5
2018-09-30,2.2235,2.6189,2.9657,3.2808,3.4565,3.6201,3.6103,2.653,2.766,2.802,2.847,2.3,4.1,51.3,8.2
2018-10-08,2.0648,2.6043,2.9579,3.2884,3.4431,3.625,3.6155,2.536,2.657,2.781,2.836,2.3,4.1,51.3,8.2
2018-10-09,1.874,2.5442,2.9388,3.2803,3.4442,3.62,3.6156,2.502,2.633,2.734,2.816,2.3,4.1,51.3,8.2
2018-10-10,1.8246,2.5313,2.9395,3.2303,3.437,3.6105,3.6156,2.398,2.618,2.705,2.81,2.3,4.1,51.3,8.2
2018-10-11,1.8662,2.5528,2.8902,3.1976,3.4077,3.58,3.5806,2.36,2.611,2.692,2.801,2.3,4.1,51.3,8.2
2018-10-12,1.9269,2.2448,2.8904,3.2081,3.3964,3.5876,3.5831,2.439,2.615,2.682,2.8,2.3,4.1,51.3,8.2
2018-10-15,1.9279,2.2415,2.88,3.2068,3.4031,3.59,3.5857,2.377,2.612,2.668,2.801,2.3,4.1,51.3,8.2
2018-10-16,1.9526,2.3055,2.8902,3.2072,3.4084,3.58,3.5757,2.373,2.603,2.658,2.8,2.3,4.1,51.3,8.2
2018-10-17,2.0055,2.3595,2.9027,3.2024,3.4094,3.58,3.5807,2.353,2.604,2.651,2.818,2.3,4.1,51.3,8.2
2018-10-18,2.1413,2.3566,2.9027,3.1902,3.36,3.55,3.5508,2.427,2.611,2.651,2.832,2.3,4.1,51.3,8.2
2018-10-19,2.2023,2.353,2.9027,3.1882,3.3602,3.5562,3.5658,2.445,2.622,2.655,2.842,2.3,4.1,51.3,8.2
2018-10-22,2.2675,2.413,2.9027,3.1994,3.386,3.5725,3.591,2.475,2.632,2.663,2.871,2.3,4.1,51.3,8.2
2018-10-23,2.2686,2.4131,2.8879,3.2077,3.3762,3.5613,3.5709,2.451,2.635,2.672,2.903,2.3,4.1,51.3,8.2
2018-10-24,2.3093,2.4347,2.8562,3.196,3.3664,3.55,3.5409,2.393,2.631,2.675,2.924,2.3,4.1,51.3,8.2
2018-10-25,2.2795,2.4225,2.8562,3.1913,3.3516,3.54,3.5409,2.215,2.63,2.675,2.948,2.3,4.1,51.3,8.2
2018-10-26,2.2697,2.4189,2.844,3.1919,3.3417,3.5271,3.541,2.067,2.618,2.673,2.952,2.3,4.1,51.3,8.2
2018-10-29,2.2845,2.4202,2.8203,3.1479,3.3126,3.5015,3.5111,1.852,2.609,2.672,2.958,2.3,4.1,51.3,8.2
2018-10-30,2.2471,2.4071,2.8054,3.1385,3.308,3.5065,3.5161,1.566,2.598,2.663,2.957,2.3,4.1,51.3,8.2
2018-10-31,2.3212,2.6255,2.8054,3.1595,3.3129,3.5054,3.5086,2.37,2.715,2.689,2.963,2.5,3.6,50.8,8.3
2018-11-01,2.3114,2.6138,2.7858,3.1806,3.3076,3.5,3.4936,2.547,2.673,2.696,2.976,2.5,3.6,50.8,8.3
2018-11-02,2.2976,2.6625,2.7863,3.1915,3.3229,3.5366,3.5461,2.477,2.649,2.694,2.981,2.5,3.6,50.8,8.3
2018-11-05,2.2802,2.6836,2.7763,3.1882,3.3238,3.523,3.5312,2.4345,2.638,2.691,2.986,2.5,3.6,50.8,8.3
2018-11-06,2.2838,2.6692,2.7516,3.1641,3.3143,3.5016,3.5113,2.27,2.613,2.684,2.991,2.5,3.6,50.8,8.3
2018-11-07,2.2791,2.6545,2.7269,3.1139,3.2954,3.4801,3.4813,2.0906,2.595,2.68,2.997,2.5,3.6,50.8,8.3
